730.0	0.432377	0.385511	1.121569
724.7	0.428398	0.371847	1.152080
719.5	0.423390	0.357168	1.185408
714.4	0.417313	0.342595	1.218094
709.3	0.410195	0.328846	1.247378
704.3	0.402093	0.315514	1.274404
699.4	0.393058	0.301889	1.301996
694.5	0.383134	0.288893	1.326214
689.7	0.372347	0.275666	1.350719
685.0	0.360720	0.260146	1.386607
680.3	0.348266	0.243800	1.428489
675.7	0.334990	0.227126	1.474907
671.2	0.320873	0.210114	1.527141
666.7	0.305843	0.195152	1.567206
662.3	0.289697	0.180031	1.609156
658.0	0.271934	0.165768	1.640444
653.7	0.251374	0.152757	1.645579
649.4	0.225510	0.141307	1.595883
645.2	0.190943	0.131672	1.450137
641.1	0.151981	0.124048	1.225179
637.0	0.129347	0.118656	1.090103
633.0	0.126328	0.115932	1.089676
629.0	0.127662	0.116203	1.098619
625.1	0.127370	0.119169	1.068821
621.2	0.125677	0.125110	1.004534
617.3	0.123715	0.134577	0.919291
613.5	0.122328	0.145303	0.841879
609.8	0.122002	0.157866	0.772816
606.1	0.122988	0.172419	0.713305
602.5	0.125632	0.188479	0.666555
598.9	0.135518	0.205495	0.659472
595.3	0.147325	0.223074	0.660432
591.8	0.163701	0.240886	0.679580
588.3	0.189534	0.258612	0.732891
584.8	0.212210	0.275974	0.768950
581.4	0.222204	0.292796	0.758904
578.1	0.232299	0.309120	0.751486
574.8	0.245116	0.325601	0.752810
571.5	0.259702	0.341616	0.760218
568.2	0.275209	0.357138	0.770596
565.0	0.291077	0.371788	0.782910
561.8	0.306922	0.385335	0.796505
