730.0	0.778782
724.7	0.983128
719.5	1.098534
714.4	1.181499
709.3	1.254553
704.3	1.327466
699.4	1.405429
694.5	1.491836
689.7	1.589050
685.0	1.698414
680.3	1.820395
675.7	1.955241
671.2	2.103396
666.7	2.264959
662.3	2.438469
658.0	2.619507
653.7	2.799342
649.4	2.963970
645.2	3.094364
641.1	3.169070
637.0	3.169610
633.0	3.087224
629.0	2.927355
625.1	2.708605
621.2	2.456410
617.3	2.194984
613.5	1.940760
609.8	1.696618
606.1	1.440983
602.5	1.120582
598.9	1.002482
595.3	0.946312
591.8	0.857440
588.3	0.776869
584.8	0.709189
581.4	0.654267
578.1	0.610891
574.8	0.577620
571.5	0.553027
568.2	0.535758
565.0	0.524543
561.8	0.518176
