730.0	0.384847	0.388683	0.990131
724.7	0.372986	0.376405	0.990918
719.5	0.360288	0.363231	0.991899
714.4	0.346766	0.349193	0.993051
709.3	0.332446	0.334334	0.994353
704.3	0.317374	0.318716	0.995787
699.4	0.301613	0.302419	0.997336
694.5	0.285256	0.285546	0.998983
689.7	0.268420	0.268228	1.000715
685.0	0.251256	0.250625	1.002516
680.3	0.233948	0.232930	1.004371
675.7	0.216715	0.215366	1.006263
671.2	0.199812	0.198192	1.008174
666.7	0.183523	0.181692	1.010078
662.3	0.168161	0.166176	1.011945
658.0	0.154054	0.151967	1.013738
653.7	0.141540	0.139392	1.015411
649.4	0.130946	0.128768	1.016909
645.2	0.122574	0.120386	1.018174
641.1	0.116686	0.114493	1.019153
637.0	0.113484	0.111280	1.019812
633.0	0.113100	0.110866	1.020144
629.0	0.115580	0.113294	1.020174
625.1	0.120886	0.118522	1.019945
621.2	0.128893	0.126428	1.019503
617.3	0.139399	0.136816	1.018882
613.5	0.152134	0.149430	1.018100
609.8	0.166780	0.163966	1.017158
606.1	0.182984	0.180093	1.016051
602.5	0.200379	0.197463	1.014768
598.9	0.218600	0.215731	1.013300
595.3	0.237299	0.234567	1.011647
591.8	0.256153	0.253664	1.009813
588.3	0.274879	0.272746	1.007820
584.8	0.293233	0.291571	1.005702
581.4	0.311021	0.309933	1.003511
578.1	0.328092	0.327661	1.001317
574.8	0.344342	0.344615	0.999205
571.5	0.359702	0.360688	0.997265
568.2	0.374136	0.375797	0.995582
565.0	0.387628	0.389880	0.994225
561.8	0.400171	0.402896	0.993236
