0.015000	0.991376
0.016000	0.992887
0.017000	0.993870
0.018000	0.994547
0.019000	0.995032
0.020000	0.995388
0.021000	0.995654
0.022000	0.995853
0.023000	0.996002
0.024000	0.996111
0.025000	0.996187
0.026000	0.996236
0.027000	0.996262
0.028000	0.996266
0.029000	0.996251
0.030000	0.996218
0.031000	0.996167
0.032000	0.996097
0.033000	0.996009
0.034000	0.995902
0.035000	0.995773
0.036000	0.995621
0.037000	0.995443
0.038000	0.995235
0.039000	0.994994
0.040000	0.994713
0.041000	0.994384
0.042000	0.993998
0.043000	0.993543
0.044000	0.993001
0.045000	0.992349
0.046000	0.991556
0.047000	0.990576
0.048000	0.989343
0.049000	0.987758
0.050000	0.985663
0.051000	0.982796
0.052000	0.978691
0.053000	0.972441
0.054000	0.962064
0.055000	0.942371
0.056000	0.895240
0.057000	0.705122
0.058000	0.008178
0.059000	0.047547
0.060000	0.107541
0.061000	0.156252
0.062000	0.195431
0.063000	0.227562
0.064000	0.254442
0.065000	0.277315
0.066000	0.297056
0.067000	0.314298
0.068000	0.329507
0.069000	0.343038
0.070000	0.355165
0.071000	0.366102
0.072000	0.376023
0.073000	0.385066
0.074000	0.393345
0.075000	0.400956
0.076000	0.407978
0.077000	0.414476
0.078000	0.420509
0.079000	0.426124
0.080000	0.431364
0.081000	0.436265
0.082000	0.440859
0.083000	0.445174
0.084000	0.449234
0.085000	0.453060
0.086000	0.456673
0.087000	0.460089
0.088000	0.463324
0.089000	0.466391
0.090000	0.469303
0.091000	0.472072
0.092000	0.474706
0.093000	0.477215
0.094000	0.479609
0.095000	0.481893
0.096000	0.484077
0.097000	0.486164
0.098000	0.488163
0.099000	0.490077
