730.0	0.424127	0.410830	1.032365
724.7	0.428286	0.405696	1.055684
719.5	0.430367	0.399743	1.076610
714.4	0.431122	0.392930	1.097198
709.3	0.430868	0.385197	1.118565
704.3	0.429665	0.376452	1.141356
699.4	0.427438	0.366562	1.166073
694.5	0.424100	0.355332	1.193529
689.7	0.419663	0.342478	1.225372
685.0	0.414228	0.327584	1.264493
680.3	0.407917	0.310085	1.315503
675.7	0.400823	0.289304	1.385476
671.2	0.393005	0.264733	1.484536
666.7	0.384500	0.236738	1.624160
662.3	0.375336	0.207676	1.807319
658.0	0.365545	0.182591	2.001987
653.7	0.355165	0.167487	2.120554
649.4	0.344244	0.163937	2.099849
645.2	0.332839	0.166754	1.995984
641.1	0.321006	0.169961	1.888706
637.0	0.308768	0.170925	1.806451
633.0	0.296032	0.169463	1.746885
629.0	0.282393	0.166547	1.695572
625.1	0.266632	0.163332	1.632449
621.2	0.245685	0.160650	1.529320
617.3	0.214117	0.159020	1.346474
613.5	0.172093	0.158759	1.083994
609.8	0.140353	0.160035	0.877014
606.1	0.131728	0.162903	0.808627
602.5	0.134426	0.167303	0.803492
598.9	0.153747	0.174066	0.883269
595.3	0.159261	0.182248	0.873870
591.8	0.159301	0.191198	0.833175
588.3	0.158782	0.201117	0.789500
584.8	0.159020	0.212048	0.749928
581.4	0.160633	0.223961	0.717236
578.1	0.163919	0.236728	0.692434
574.8	0.168939	0.250134	0.675392
571.5	0.175619	0.263930	0.665399
568.2	0.184104	0.277880	0.662529
565.0	0.196128	0.291788	0.672158
561.8	0.219511	0.305495	0.718543
