730.0	0.424127	0.393578
724.7	0.428286	0.384587
719.5	0.430367	0.374216
714.4	0.431122	0.362835
709.3	0.430868	0.350524
704.3	0.429665	0.337272
699.4	0.427438	0.323021
694.5	0.424100	0.307659
689.7	0.419663	0.291044
685.0	0.414228	0.273151
680.3	0.407917	0.254379
675.7	0.400823	0.235736
671.2	0.393005	0.218449
666.7	0.384500	0.203299
662.3	0.375336	0.190230
658.0	0.365545	0.178566
653.7	0.355165	0.167717
649.4	0.344244	0.157572
645.2	0.332839	0.148308
641.1	0.321006	0.139914
637.0	0.308768	0.130826
633.0	0.296032	0.117779
629.0	0.282393	0.121722
625.1	0.266632	0.127810
621.2	0.245685	0.133036
617.3	0.214117	0.139246
613.5	0.172093	0.146428
609.8	0.140353	0.153084
606.1	0.131728	0.157806
602.5	0.134426	0.173762
598.9	0.153747	0.189792
595.3	0.159261	0.205109
591.8	0.159301	0.220547
588.3	0.158782	0.236394
584.8	0.159020	0.252598
581.4	0.160633	0.269011
578.1	0.163919	0.285416
574.8	0.168939	0.301456
571.5	0.175619	0.317008
568.2	0.184104	0.331777
565.0	0.196128	0.345568
561.8	0.219511	0.358235
