0.25	0.00	-0.76
0.28	0.00	-0.76
0.31	0.00	-0.76
0.34	0.00	-0.76
0.37	0.00	-0.75
0.40	0.00	-0.75
0.43	0.00	-0.75
0.46	0.00	-0.75
0.49	0.00	-0.75
0.52	0.00	-0.74
0.55	0.00	-0.74
0.58	0.00	-0.74
0.61	0.00	-0.73
0.64	0.00	-0.73
0.67	0.00	-0.72
0.70	0.00	-0.71
0.73	0.00	-0.70
0.76	0.00	-0.69
0.79	0.00	-0.68
0.82	0.00	-0.66
0.85	0.00	-0.64
0.88	0.00	-0.61
0.91	0.00	-0.57
0.94	0.00	-0.53
0.97	0.00	-0.62
