730.0	0.451698	0.451698	1.000000
724.7	0.451783	0.451783	1.000000
719.5	0.451948	0.451948	1.000000
714.4	0.452187	0.452187	1.000000
709.3	0.452498	0.452498	1.000000
704.3	0.452876	0.452876	1.000000
699.4	0.453315	0.453315	1.000000
694.5	0.453809	0.453809	1.000000
689.7	0.454353	0.454353	1.000000
685.0	0.454940	0.454940	1.000000
680.3	0.455565	0.455565	1.000000
675.7	0.456222	0.456222	1.000000
671.2	0.456904	0.456904	1.000000
666.7	0.457605	0.457605	1.000000
662.3	0.458321	0.458321	1.000000
658.0	0.459045	0.459045	1.000000
653.7	0.459773	0.459773	1.000000
649.4	0.460500	0.460500	1.000000
645.2	0.461220	0.461220	1.000000
641.1	0.461931	0.461931	1.000000
637.0	0.462627	0.462627	1.000000
633.0	0.463306	0.463306	1.000000
629.0	0.463964	0.463964	1.000000
625.1	0.464598	0.464598	1.000000
621.2	0.465205	0.465205	1.000000
617.3	0.465782	0.465782	1.000000
613.5	0.466329	0.466329	1.000000
609.8	0.466842	0.466842	1.000000
606.1	0.467320	0.467320	1.000000
602.5	0.467763	0.467763	1.000000
598.9	0.468168	0.468168	1.000000
595.3	0.468535	0.468535	1.000000
591.8	0.468863	0.468863	1.000000
588.3	0.469152	0.469152	1.000000
584.8	0.469401	0.469401	1.000000
581.4	0.469612	0.469612	1.000000
578.1	0.469783	0.469783	1.000000
574.8	0.469915	0.469915	1.000000
571.5	0.470010	0.470010	1.000000
568.2	0.470066	0.470066	1.000000
565.0	0.470086	0.470086	1.000000
561.8	0.470070	0.470070	1.000000
