13000.0	0.142147	0.270087	1.900058
12590.8	0.144063	0.273120	1.895834
12206.6	0.146451	0.279328	1.907317
11845.1	0.149017	0.285483	1.915766
11504.4	0.150153	0.288734	1.922935
11182.8	0.151042	0.289312	1.915448
10878.7	0.151962	0.288530	1.898693
10590.6	0.152955	0.287003	1.876385
10317.5	0.153915	0.283448	1.841595
10058.0	0.154368	0.271683	1.759961
9811.3	0.154306	0.251545	1.630171
9576.4	0.155753	0.253880	1.630012
9352.5	0.159201	0.282403	1.773877
9138.8	0.163814	0.337571	2.060700
8934.7	0.166804	0.386142	2.314941
8739.5	0.167239	0.380349	2.274289
8552.6	0.168063	0.377145	2.244069
8373.6	0.169204	0.378855	2.239044
8201.9	0.170136	0.382955	2.250876
8037.1	0.171075	0.386451	2.258961
7878.8	0.171987	0.388471	2.258728
7726.6	0.172898	0.389563	2.253141
7580.2	0.173835	0.390494	2.246350
7439.2	0.174808	0.391627	2.240321
7303.4	0.175800	0.392898	2.234911
7172.4	0.176682	0.394366	2.232061
7046.1	0.177583	0.395868	2.229195
