730.0	0.432377	0.379786	1.138476
724.7	0.428398	0.375689	1.140298
719.5	0.423390	0.366143	1.156351
714.4	0.417313	0.354931	1.175758
709.3	0.410195	0.342828	1.196504
704.3	0.402093	0.330148	1.217916
699.4	0.393058	0.316982	1.240001
694.5	0.383134	0.303059	1.264220
689.7	0.372347	0.287745	1.294017
685.0	0.360720	0.270784	1.332133
680.3	0.348266	0.256459	1.357977
675.7	0.334990	0.247104	1.355666
671.2	0.320873	0.234808	1.366537
666.7	0.305843	0.220087	1.389646
662.3	0.289697	0.204590	1.415990
658.0	0.271934	0.189136	1.437770
653.7	0.251374	0.174694	1.438936
649.4	0.225510	0.162400	1.388607
645.2	0.190943	0.152368	1.253169
641.1	0.151981	0.144164	1.054219
637.0	0.129347	0.137741	0.939060
633.0	0.126328	0.133281	0.947830
629.0	0.127662	0.130959	0.974824
625.1	0.127370	0.130880	0.973187
621.2	0.125677	0.133066	0.944474
617.3	0.123715	0.137453	0.900053
613.5	0.122328	0.143880	0.850208
609.8	0.122002	0.152099	0.802118
606.1	0.122988	0.161938	0.759474
602.5	0.125632	0.173618	0.723607
598.9	0.135518	0.188068	0.720578
595.3	0.147325	0.203489	0.723998
591.8	0.163701	0.219592	0.745479
588.3	0.189534	0.235749	0.803966
584.8	0.212210	0.251435	0.843997
581.4	0.222204	0.266591	0.833503
578.1	0.232299	0.282153	0.823310
574.8	0.245116	0.298438	0.821327
571.5	0.259702	0.315028	0.824378
568.2	0.275209	0.330665	0.832290
565.0	0.291077	0.344905	0.843933
561.8	0.306922	0.357828	0.857735
