730.0	0.424127	0.356854	1.188516
724.7	0.428286	0.342149	1.251754
719.5	0.430367	0.321794	1.337401
714.4	0.431122	0.296333	1.454858
709.3	0.430868	0.282042	1.527671
704.3	0.429665	0.295549	1.453789
699.4	0.427438	0.311895	1.370452
694.5	0.424100	0.316146	1.341466
689.7	0.419663	0.311542	1.347048
685.0	0.414228	0.301797	1.372539
680.3	0.407917	0.288665	1.413117
675.7	0.400823	0.273157	1.467375
671.2	0.393005	0.257202	1.528005
666.7	0.384500	0.244285	1.573983
662.3	0.375336	0.235656	1.592726
658.0	0.365545	0.228500	1.599759
653.7	0.355165	0.220647	1.609648
649.4	0.344244	0.212003	1.623770
645.2	0.332839	0.203190	1.638066
641.1	0.321006	0.194840	1.647542
637.0	0.308768	0.187457	1.647138
633.0	0.296032	0.181448	1.631499
629.0	0.282393	0.177146	1.594126
625.1	0.266632	0.174833	1.525065
621.2	0.245685	0.174738	1.406024
617.3	0.214117	0.176967	1.209923
613.5	0.172093	0.181091	0.950311
609.8	0.140353	0.184358	0.761307
606.1	0.131728	0.179846	0.732451
602.5	0.134426	0.171156	0.785402
598.9	0.153747	0.178274	0.862419
595.3	0.159261	0.183036	0.870110
591.8	0.159301	0.190250	0.837327
588.3	0.158782	0.201250	0.788980
584.8	0.159020	0.214211	0.742353
581.4	0.160633	0.227843	0.705016
578.1	0.163919	0.241664	0.678293
574.8	0.168939	0.255592	0.660970
571.5	0.175619	0.269644	0.651300
568.2	0.184104	0.283704	0.648928
565.0	0.196128	0.297470	0.659319
561.8	0.219511	0.310601	0.706731
