730.0	0.388683	0.451698	0.860494
724.7	0.376405	0.451783	0.833153
719.5	0.363231	0.451948	0.803701
714.4	0.349193	0.452187	0.772230
709.3	0.334334	0.452498	0.738863
704.3	0.318716	0.452876	0.703761
699.4	0.302419	0.453315	0.667128
694.5	0.285546	0.453809	0.629221
689.7	0.268228	0.454353	0.590352
685.0	0.250625	0.454940	0.550897
680.3	0.232930	0.455565	0.511298
675.7	0.215366	0.456222	0.472065
671.2	0.198192	0.456904	0.433772
666.7	0.181692	0.457605	0.397050
662.3	0.166176	0.458321	0.362575
658.0	0.151967	0.459045	0.331049
653.7	0.139392	0.459773	0.303176
649.4	0.128768	0.460500	0.279627
645.2	0.120386	0.461220	0.261016
641.1	0.114493	0.461931	0.247857
637.0	0.111280	0.462627	0.240538
633.0	0.110866	0.463306	0.239294
629.0	0.113294	0.463964	0.244188
625.1	0.118522	0.464598	0.255107
621.2	0.126428	0.465205	0.271768
617.3	0.136816	0.465782	0.293733
613.5	0.149430	0.466329	0.320439
609.8	0.163966	0.466842	0.351225
606.1	0.180093	0.467320	0.385374
602.5	0.197463	0.467763	0.422143
598.9	0.215731	0.468168	0.460798
595.3	0.234567	0.468535	0.500639
591.8	0.253664	0.468863	0.541019
588.3	0.272746	0.469152	0.581360
584.8	0.291571	0.469401	0.621155
581.4	0.309933	0.469612	0.659977
578.1	0.327661	0.469783	0.697473
574.8	0.344615	0.469915	0.733356
571.5	0.360688	0.470010	0.767406
568.2	0.375797	0.470066	0.799454
565.0	0.389880	0.470086	0.829379
561.8	0.402896	0.470070	0.857097
