730.0	1.093403
724.7	1.112501
719.5	1.132658
714.4	1.154117
709.3	1.177178
704.3	1.202140
699.4	1.229255
694.5	1.258695
689.7	1.290482
685.0	1.324381
680.3	1.359672
675.7	1.394719
671.2	1.426089
666.7	1.446741
662.3	1.442700
658.0	1.391138
653.7	1.284136
649.4	1.197024
645.2	1.202758
641.1	1.236653
637.0	1.237929
633.0	1.197830
629.0	1.127411
625.1	1.041700
621.2	0.954269
617.3	0.875037
613.5	0.810389
609.8	0.766291
606.1	0.755494
602.5	0.774720
598.9	0.756894
595.3	0.727031
591.8	0.717738
588.3	0.719818
584.8	0.727505
581.4	0.738306
578.1	0.750897
574.8	0.764476
571.5	0.778531
568.2	0.792706
565.0	0.806728
561.8	0.820377
