730.0	0.424127	0.356854
724.7	0.428286	0.342149
719.5	0.430367	0.321794
714.4	0.431122	0.296333
709.3	0.430868	0.282042
704.3	0.429665	0.295549
699.4	0.427438	0.311895
694.5	0.424100	0.316146
689.7	0.419663	0.311542
685.0	0.414228	0.301797
680.3	0.407917	0.288665
675.7	0.400823	0.273157
671.2	0.393005	0.257202
666.7	0.384500	0.244285
662.3	0.375336	0.235656
658.0	0.365545	0.228500
653.7	0.355165	0.220647
649.4	0.344244	0.212003
645.2	0.332839	0.203190
641.1	0.321006	0.194840
637.0	0.308768	0.187457
633.0	0.296032	0.181448
629.0	0.282393	0.177146
625.1	0.266632	0.174833
621.2	0.245685	0.174738
617.3	0.214117	0.176967
613.5	0.172093	0.181091
609.8	0.140353	0.184358
606.1	0.131728	0.179846
602.5	0.134426	0.171156
598.9	0.153747	0.178274
595.3	0.159261	0.183036
591.8	0.159301	0.190250
588.3	0.158782	0.201250
584.8	0.159020	0.214211
581.4	0.160633	0.227843
578.1	0.163919	0.241664
574.8	0.168939	0.255592
571.5	0.175619	0.269644
568.2	0.184104	0.283704
565.0	0.196128	0.297470
561.8	0.219511	0.310601
