0.015000	0.968480
0.016000	0.966401
0.017000	0.964323
0.018000	0.962249
0.019000	0.960177
0.020000	0.958108
0.021000	0.956041
0.022000	0.953977
0.023000	0.951916
0.024000	0.949858
0.025000	0.947802
0.026000	0.945749
0.027000	0.943699
0.028000	0.941651
0.029000	0.939606
0.030000	0.937564
0.031000	0.935524
0.032000	0.933487
0.033000	0.931453
0.034000	0.929422
0.035000	0.927393
0.036000	0.925367
0.037000	0.923344
0.038000	0.921323
0.039000	0.919305
0.040000	0.917290
0.041000	0.915277
0.042000	0.913267
0.043000	0.911260
0.044000	0.909256
0.045000	0.907254
0.046000	0.905255
0.047000	0.903259
0.048000	0.901265
0.049000	0.899274
0.050000	0.897286
0.051000	0.895300
0.052000	0.893318
0.053000	0.891338
0.054000	0.889360
0.055000	0.887386
0.056000	0.885414
0.057000	0.883445
0.058000	0.881478
0.059000	0.879514
0.060000	0.877553
0.061000	0.875595
0.062000	0.873640
0.063000	0.871687
0.064000	0.869737
0.065000	0.867789
0.066000	0.865844
0.067000	0.863903
0.068000	0.861963
0.069000	0.860027
0.070000	0.858093
0.071000	0.856162
0.072000	0.854234
0.073000	0.852308
0.074000	0.850385
0.075000	0.848465
0.076000	0.846548
0.077000	0.844633
0.078000	0.842721
0.079000	0.840812
0.080000	0.838905
0.081000	0.837002
0.082000	0.835101
0.083000	0.833202
0.084000	0.831307
0.085000	0.829414
0.086000	0.827524
0.087000	0.825637
0.088000	0.823752
0.089000	0.821870
0.090000	0.819991
0.091000	0.818115
0.092000	0.816241
0.093000	0.814370
0.094000	0.812502
0.095000	0.810637
0.096000	0.808774
0.097000	0.806914
0.098000	0.805057
0.099000	0.803202
