730.0	1.070574
724.7	1.083614
719.5	1.097274
714.4	1.111705
709.3	1.127041
704.3	1.143364
699.4	1.160658
694.5	1.178736
689.7	1.197109
685.0	1.214712
680.3	1.229368
675.7	1.236774
671.2	1.229215
666.7	1.198161
662.3	1.155322
658.0	1.148694
653.7	1.186288
649.4	1.225094
645.2	1.240767
641.1	1.228924
637.0	1.192081
633.0	1.136194
629.0	1.069942
625.1	1.003717
621.2	0.949291
617.3	0.907817
613.5	0.820006
609.8	0.767084
606.1	0.735332
602.5	0.709824
598.9	0.744224
595.3	0.763611
591.8	0.774237
588.3	0.784528
584.8	0.795328
581.4	0.806588
578.1	0.818099
574.8	0.829630
571.5	0.840970
568.2	0.851934
565.0	0.862378
561.8	0.872186
