0.015000	0.999989
0.016000	0.999990
0.017000	0.999991
0.018000	0.999991
0.019000	0.999991
0.020000	0.999991
0.021000	0.999991
0.022000	0.999990
0.023000	0.999990
0.024000	0.999989
0.025000	0.999989
0.026000	0.999988
0.027000	0.999987
0.028000	0.999986
0.029000	0.999985
0.030000	0.999983
0.031000	0.999981
0.032000	0.999980
0.033000	0.999977
0.034000	0.999975
0.035000	0.999972
0.036000	0.999969
0.037000	0.999965
0.038000	0.999960
0.039000	0.999954
0.040000	0.999947
0.041000	0.999939
0.042000	0.999929
0.043000	0.999916
0.044000	0.999899
0.045000	0.999878
0.046000	0.999849
0.047000	0.999810
0.048000	0.999754
0.049000	0.999672
0.050000	0.999541
0.051000	0.999319
0.052000	0.998893
0.053000	0.997922
0.054000	0.994853
0.055000	0.973424
0.056000	0.834094
0.057000	0.989435
0.058000	0.996655
0.059000	0.998373
0.060000	0.999036
0.061000	0.999361
0.062000	0.999543
0.063000	0.999657
0.064000	0.999732
0.065000	0.999784
0.066000	0.999822
0.067000	0.999851
0.068000	0.999873
0.069000	0.999890
0.070000	0.999904
0.071000	0.999915
0.072000	0.999925
0.073000	0.999933
0.074000	0.999939
0.075000	0.999945
0.076000	0.999950
0.077000	0.999954
0.078000	0.999958
0.079000	0.999961
0.080000	0.999964
0.081000	0.999966
0.082000	0.999968
0.083000	0.999970
0.084000	0.999972
0.085000	0.999974
0.086000	0.999975
0.087000	0.999977
0.088000	0.999978
0.089000	0.999979
0.090000	0.999980
0.091000	0.999981
0.092000	0.999982
0.093000	0.999983
0.094000	0.999984
0.095000	0.999984
0.096000	0.999985
0.097000	0.999986
0.098000	0.999986
0.099000	0.999987
