1.250000	0.690484	0.309516
1.260000	0.688042	0.311958
1.270000	0.685498	0.314502
1.280000	0.682845	0.317155
1.290000	0.680073	0.319927
1.300000	0.677173	0.322827
1.310000	0.674136	0.325864
1.320000	0.670948	0.329052
1.330000	0.667597	0.332403
1.340000	0.664069	0.335931
1.350000	0.660347	0.339653
1.360000	0.656411	0.343589
1.370000	0.652242	0.347758
1.380000	0.647814	0.352186
1.390000	0.643101	0.356899
1.400000	0.638071	0.361929
1.410000	0.632687	0.367313
1.420000	0.626909	0.373091
1.430000	0.620689	0.379311
1.440000	0.613970	0.386030
1.450000	0.606689	0.393311
1.460000	0.598770	0.401230
1.470000	0.590129	0.409871
1.480000	0.580665	0.419335
1.490000	0.570263	0.429737
1.500000	0.558797	0.441203
1.510000	0.546123	0.453877
1.520000	0.532096	0.467904
1.530000	0.516574	0.483426
1.540000	0.499459	0.500541
1.550000	0.480747	0.519253
1.560000	0.460647	0.539353
1.570000	0.439769	0.560231
1.580000	0.419444	0.580556
1.590000	0.402170	0.597830
1.600000	0.392054	0.607946
1.610000	0.394763	0.605237
1.620000	0.416080	0.583920
1.630000	0.458548	0.541452
1.640000	0.518055	0.481945
1.650000	0.584491	0.415509
1.660000	0.647884	0.352116
1.670000	0.706650	0.293350
1.680000	0.710680	0.289320
1.690000	0.711187	0.288813
1.700000	0.710800	0.289200
1.710000	0.710041	0.289959
1.720000	0.709097	0.290903
1.730000	0.708050	0.291950
1.740000	0.706941	0.293059
1.750000	0.705793	0.294207
1.760000	0.704619	0.295381
1.770000	0.703427	0.296573
1.780000	0.702220	0.297780
1.790000	0.701001	0.298999
1.800000	0.699772	0.300228
1.810000	0.698534	0.301466
1.820000	0.697287	0.302713
1.830000	0.696031	0.303969
1.840000	0.694765	0.305235
1.850000	0.693489	0.306511
1.860000	0.692202	0.307798
1.870000	0.690904	0.309096
1.880000	0.689594	0.310406
1.890000	0.688271	0.311729
1.900000	0.686933	0.313067
1.910000	0.685581	0.314419
1.920000	0.684213	0.315787
1.930000	0.682828	0.317172
1.940000	0.681425	0.318575
1.950000	0.680001	0.319999
1.960000	0.678557	0.321443
1.970000	0.677089	0.322911
1.980000	0.675598	0.324402
1.990000	0.674080	0.325920
2.000000	0.672534	0.327466
2.010000	0.670957	0.329043
2.020000	0.669347	0.330653
2.030000	0.667701	0.332299
2.040000	0.666016	0.333984
2.050000	0.664289	0.335711
2.060000	0.662515	0.337485
2.070000	0.660691	0.339309
2.080000	0.658811	0.341189
2.090000	0.656869	0.343131
2.100000	0.654859	0.345141
2.110000	0.652772	0.347228
2.120000	0.650602	0.349398
2.130000	0.648336	0.351664
2.140000	0.645963	0.354037
2.150000	0.643469	0.356531
2.160000	0.640837	0.359163
2.170000	0.638048	0.361952
2.180000	0.635078	0.364922
2.190000	0.631899	0.368101
2.200000	0.628480	0.371520
2.210000	0.624782	0.375218
2.220000	0.620758	0.379242
2.230000	0.616359	0.383641
2.240000	0.611530	0.388470
2.250000	0.606217	0.393783
2.260000	0.600386	0.399614
2.270000	0.594051	0.405949
2.280000	0.587351	0.412649
2.290000	0.580680	0.419320
2.300000	0.574935	0.425065
2.310000	0.571835	0.428165
2.320000	0.574055	0.425945
2.330000	0.584354	0.415646
2.340000	0.603181	0.396819
2.350000	0.627114	0.372886
2.360000	0.654198	0.345802
2.370000	0.656331	0.343669
2.380000	0.656482	0.343518
2.390000	0.656091	0.343909
2.400000	0.655447	0.344553
2.410000	0.654661	0.345339
2.420000	0.653785	0.346215
2.430000	0.652848	0.347152
2.440000	0.651866	0.348134
2.450000	0.650850	0.349150
2.460000	0.649809	0.350191
2.470000	0.648747	0.351253
2.480000	0.647668	0.352332
2.490000	0.646576	0.353424
2.500000	0.645472	0.354528
