730.0	0.922231
724.7	0.910434
719.5	0.896273
714.4	0.880064
709.3	0.862076
704.3	0.842502
699.4	0.821444
694.5	0.798920
689.7	0.774849
685.0	0.749024
680.3	0.721029
675.7	0.690069
671.2	0.654595
666.7	0.611475
662.3	0.554294
658.0	0.471241
653.7	0.352407
649.4	0.236898
645.2	0.210308
641.1	0.245983
637.0	0.279247
633.0	0.295915
629.0	0.323044
625.1	0.322661
621.2	0.310699
617.3	0.297647
613.5	0.286959
609.8	0.281666
606.1	0.287116
602.5	0.313727
598.9	0.355281
595.3	0.364953
591.8	0.359608
588.3	0.363216
584.8	0.376598
581.4	0.397373
578.1	0.423925
574.8	0.455332
571.5	0.491084
568.2	0.531012
565.0	0.576063
561.8	0.611122
