730.0	0.386878	0.300469	1.287584
724.7	0.394508	0.297580	1.325724
719.5	0.398019	0.316288	1.258405
714.4	0.399707	0.336371	1.188292
709.3	0.400705	0.342694	1.169278
704.3	0.401886	0.339383	1.184169
699.4	0.404133	0.330674	1.222149
694.5	0.408079	0.318520	1.281174
689.7	0.413477	0.304340	1.358606
685.0	0.418991	0.290612	1.441754
680.3	0.423065	0.280778	1.506760
675.7	0.424885	0.275623	1.541544
671.2	0.424440	0.272084	1.559963
666.7	0.422073	0.267406	1.578398
662.3	0.418153	0.260936	1.602512
658.0	0.412964	0.253052	1.631932
653.7	0.406712	0.244313	1.664718
649.4	0.399549	0.235208	1.698708
645.2	0.391598	0.226140	1.731657
641.1	0.382955	0.217444	1.761169
637.0	0.373666	0.209367	1.784738
633.0	0.363542	0.201968	1.800000
629.0	0.358879	0.196218	1.828983
625.1	0.357653	0.191643	1.866244
621.2	0.352506	0.184202	1.913694
617.3	0.345651	0.173030	1.997635
613.5	0.337480	0.162445	2.077505
609.8	0.328191	0.158913	2.065228
606.1	0.317986	0.161548	1.968361
602.5	0.307114	0.166884	1.840281
598.9	0.295867	0.173282	1.707432
595.3	0.284562	0.180457	1.576893
591.8	0.273520	0.188528	1.450817
588.3	0.263049	0.197493	1.331941
584.8	0.253434	0.207130	1.223547
581.4	0.244918	0.217220	1.127511
578.1	0.237697	0.227808	1.043408
574.8	0.231905	0.238950	0.970518
571.5	0.227601	0.250132	0.909925
568.2	0.224756	0.260544	0.862644
565.0	0.223247	0.269697	0.827768
561.8	0.222886	0.284020	0.784754
