1.428571	0.413033	0.571019
1.438571	0.418001	0.566922
1.448571	0.422626	0.563135
1.458571	0.426839	0.559721
1.468571	0.430585	0.556734
1.478571	0.433848	0.554185
1.488571	0.436654	0.552053
1.498571	0.439024	0.550316
1.508571	0.440922	0.549013
1.518571	0.442119	0.548375
1.528571	0.441717	0.549307
1.538571	0.442479	0.549035
1.548571	0.441673	0.550271
1.558571	0.436720	0.555613
1.568571	0.422073	0.570601
1.578571	0.370009	0.623044
1.588571	0.238268	0.756314
1.598571	0.382455	0.612689
1.608571	0.435399	0.559623
1.618571	0.448283	0.546833
1.628571	0.452262	0.543022
1.638571	0.453292	0.542182
1.648571	0.452975	0.542695
1.658571	0.451842	0.544017
1.668571	0.450059	0.545982
1.678571	0.447609	0.548601
1.688571	0.444361	0.552002
1.698571	0.440180	0.556316
1.708571	0.435197	0.561412
1.718571	0.429904	0.566807
1.728571	0.424710	0.572099
1.738571	0.419637	0.577270
1.748571	0.414435	0.582565
1.758571	0.410814	0.586302
1.768571	0.405989	0.591224
1.778571	0.400787	0.596514
1.788571	0.395347	0.602034
1.798571	0.389734	0.607719
1.808571	0.383994	0.613527
1.818571	0.378159	0.619423
1.828571	0.372261	0.625377
1.838571	0.366331	0.631358
1.848571	0.360400	0.637335
1.858571	0.354505	0.643271
1.868571	0.348690	0.649125
1.878571	0.343004	0.654847
1.888571	0.337505	0.660379
1.898571	0.332255	0.665660
1.908571	0.327321	0.670625
1.918571	0.322766	0.675211
1.928571	0.318653	0.679355
1.938571	0.315037	0.683003
1.948571	0.311968	0.686106
1.958571	0.309485	0.688626
1.968571	0.307619	0.690531
1.978571	0.306392	0.691801
1.988571	0.305815	0.692424
1.998571	0.305890	0.692397
