730.0	0.447541	0.451698	0.990797
724.7	0.447915	0.451783	0.991438
719.5	0.448419	0.451948	0.992192
714.4	0.449036	0.452187	0.993030
709.3	0.449751	0.452498	0.993929
704.3	0.450550	0.452876	0.994865
699.4	0.451420	0.453315	0.995821
694.5	0.452348	0.453809	0.996780
689.7	0.453321	0.454353	0.997729
685.0	0.454330	0.454940	0.998658
680.3	0.455363	0.455565	0.999557
675.7	0.456413	0.456222	1.000419
671.2	0.457470	0.456904	1.001239
666.7	0.458526	0.457605	1.002012
662.3	0.459574	0.458321	1.002734
658.0	0.460607	0.459045	1.003403
653.7	0.461620	0.459773	1.004016
649.4	0.462605	0.460500	1.004571
645.2	0.463557	0.461220	1.005066
641.1	0.464470	0.461931	1.005498
637.0	0.465340	0.462627	1.005864
633.0	0.466161	0.463306	1.006162
629.0	0.466927	0.463964	1.006387
625.1	0.467633	0.464598	1.006534
621.2	0.468274	0.465205	1.006598
617.3	0.468843	0.465782	1.006570
613.5	0.469334	0.466329	1.006444
609.8	0.469741	0.466842	1.006210
606.1	0.470058	0.467320	1.005858
602.5	0.470279	0.467763	1.005378
598.9	0.470397	0.468168	1.004762
595.3	0.470410	0.468535	1.004003
591.8	0.470317	0.468863	1.003101
588.3	0.470119	0.469152	1.002062
584.8	0.469826	0.469401	1.000904
581.4	0.469451	0.469612	0.999658
578.1	0.469017	0.469783	0.998369
574.8	0.468551	0.469915	0.997097
571.5	0.468086	0.470010	0.995908
568.2	0.467654	0.470066	0.994869
565.0	0.467284	0.470086	0.994038
561.8	0.466994	0.470070	0.993456
