730.0	1.112415
724.7	1.138131
719.5	1.165623
714.4	1.195080
709.3	1.226902
704.3	1.261601
699.4	1.299716
694.5	1.341759
689.7	1.388174
685.0	1.439280
680.3	1.495154
675.7	1.555442
671.2	1.619004
666.7	1.683307
662.3	1.743320
658.0	1.789431
653.7	1.803357
649.4	1.751282
645.2	1.586088
641.1	1.327425
637.0	1.162363
633.0	1.139462
629.0	1.126821
625.1	1.074655
621.2	0.994064
617.3	0.904248
613.5	0.818630
609.8	0.744064
606.1	0.682912
602.5	0.636229
598.9	0.628181
595.3	0.628075
591.8	0.645347
588.3	0.694911
584.8	0.727817
581.4	0.716943
578.1	0.708963
574.8	0.711273
571.5	0.720019
568.2	0.732336
565.0	0.746581
561.8	0.761789
