730.0	0.388970	0.388683	1.000739
724.7	0.378651	0.376405	1.005969
719.5	0.367295	0.363231	1.011190
714.4	0.354908	0.349193	1.016369
709.3	0.341511	0.334334	1.021466
704.3	0.327140	0.318716	1.026431
699.4	0.311855	0.302419	1.031201
694.5	0.295739	0.285546	1.035699
689.7	0.278911	0.268228	1.039829
685.0	0.261524	0.250625	1.043487
680.3	0.243773	0.232930	1.046551
675.7	0.225897	0.215366	1.048899
671.2	0.208183	0.198192	1.050413
666.7	0.190957	0.181692	1.050995
662.3	0.174581	0.166176	1.050581
658.0	0.159437	0.151967	1.049156
653.7	0.145910	0.139392	1.046762
649.4	0.134369	0.128768	1.043493
645.2	0.125140	0.120386	1.039493
641.1	0.118492	0.114493	1.034931
637.0	0.114617	0.111280	1.029995
633.0	0.113624	0.110866	1.024878
629.0	0.115535	0.113294	1.019781
625.1	0.120287	0.118522	1.014895
621.2	0.127742	0.126428	1.010393
617.3	0.137692	0.136816	1.006406
613.5	0.149879	0.149430	1.003008
609.8	0.164003	0.163966	1.000225
606.1	0.179739	0.180093	0.998035
602.5	0.196749	0.197463	0.996387
598.9	0.214698	0.215731	0.995214
595.3	0.233263	0.234567	0.994442
591.8	0.252142	0.253664	0.993999
588.3	0.271060	0.272746	0.993817
584.8	0.289775	0.291571	0.993839
581.4	0.308077	0.309933	0.994013
578.1	0.325793	0.327661	0.994299
574.8	0.342776	0.344615	0.994663
571.5	0.358914	0.360688	0.995080
568.2	0.374116	0.375797	0.995529
565.0	0.388318	0.389880	0.995994
561.8	0.401471	0.402896	0.996464
