730.0	0.239337	0.388683
724.7	0.209284	0.376405
719.5	0.156641	0.363231
714.4	0.071110	0.349193
709.3	0.002068	0.334334
704.3	0.110406	0.318716
699.4	0.268136	0.302419
694.5	0.343876	0.285546
689.7	0.373174	0.268228
685.0	0.384048	0.250625
680.3	0.387297	0.232930
675.7	0.387178	0.215366
671.2	0.385833	0.198192
666.7	0.384885	0.181692
662.3	0.385872	0.166176
658.0	0.389777	0.151967
653.7	0.396018	0.139392
649.4	0.402353	0.128768
645.2	0.406440	0.120386
641.1	0.407235	0.114493
637.0	0.404918	0.111280
633.0	0.400154	0.110866
629.0	0.393617	0.113294
625.1	0.385839	0.118522
621.2	0.377209	0.126428
617.3	0.368020	0.136816
613.5	0.358512	0.149430
609.8	0.348904	0.163966
606.1	0.339441	0.180093
602.5	0.330511	0.197463
598.9	0.329843	0.215731
595.3	0.327932	0.234567
591.8	0.323659	0.253664
588.3	0.318439	0.272746
584.8	0.312530	0.291571
581.4	0.306065	0.309933
578.1	0.299213	0.327661
574.8	0.292205	0.344615
571.5	0.285326	0.360688
568.2	0.278881	0.375797
565.0	0.273158	0.389880
561.8	0.268403	0.402896
