730.0	0.382045	0.346377	1.102973
724.7	0.407626	0.347585	1.172735
719.5	0.419368	0.344865	1.216034
714.4	0.424974	0.339965	1.250050
709.3	0.427437	0.334322	1.278520
704.3	0.428027	0.327610	1.306513
699.4	0.427284	0.315175	1.355706
694.5	0.425386	0.302078	1.408201
689.7	0.422328	0.288890	1.461898
685.0	0.418084	0.275560	1.517213
680.3	0.412716	0.262427	1.572686
675.7	0.406362	0.249674	1.627570
671.2	0.399166	0.236889	1.685035
666.7	0.391233	0.223206	1.752788
662.3	0.382628	0.208163	1.838117
658.0	0.373398	0.194177	1.922980
653.7	0.363586	0.186109	1.953619
649.4	0.353242	0.178804	1.975580
645.2	0.342432	0.168814	2.028460
641.1	0.331245	0.158640	2.088023
637.0	0.319794	0.151514	2.110660
633.0	0.308218	0.148218	2.079485
629.0	0.296675	0.147311	2.013934
625.1	0.285314	0.147972	1.928156
621.2	0.274197	0.150139	1.826291
617.3	0.263085	0.153872	1.709768
613.5	0.250856	0.159133	1.576398
609.8	0.234309	0.165756	1.413578
606.1	0.208396	0.173477	1.201291
602.5	0.176752	0.182001	0.971162
598.9	0.156381	0.191105	0.818301
595.3	0.150353	0.200710	0.749106
591.8	0.150967	0.210780	0.716229
588.3	0.164452	0.221812	0.741399
584.8	0.168875	0.232041	0.727780
581.4	0.171354	0.244924	0.699620
578.1	0.174204	0.261384	0.666468
574.8	0.178053	0.279217	0.637687
571.5	0.183123	0.296025	0.618605
568.2	0.189446	0.310578	0.609979
565.0	0.196910	0.321559	0.612362
561.8	0.205268	0.330126	0.621788
