730.0	1.117270
724.7	1.147513
719.5	1.179714
714.4	1.214396
709.3	1.252120
704.3	1.293426
699.4	1.338797
694.5	1.388608
689.7	1.443024
685.0	1.501788
680.3	1.563802
675.7	1.626267
671.2	1.682891
666.7	1.719980
662.3	1.708125
658.0	1.589209
653.7	1.294845
649.4	0.940168
645.2	0.889415
641.1	1.088469
637.0	1.264545
633.0	1.337960
629.0	1.427777
625.1	1.367965
621.2	1.236427
617.3	1.095280
613.5	0.967011
609.8	0.864721
606.1	0.801709
602.5	0.797558
598.9	0.824646
595.3	0.776586
591.8	0.704940
588.3	0.659393
584.8	0.636510
581.4	0.628351
578.1	0.629801
574.8	0.637713
571.5	0.650042
568.2	0.665370
565.0	0.682623
561.8	0.700920
