730.0	0.424127	0.339605	1.248884
724.7	0.428286	0.344418	1.243509
719.5	0.430367	0.364325	1.181273
714.4	0.431122	0.370345	1.164112
709.3	0.430868	0.366935	1.174236
704.3	0.429665	0.359166	1.196287
699.4	0.427438	0.348949	1.224930
694.5	0.424100	0.336880	1.258905
689.7	0.419663	0.322997	1.299275
685.0	0.414228	0.307070	1.348968
680.3	0.407917	0.289085	1.411065
675.7	0.400823	0.270676	1.480826
671.2	0.393005	0.255628	1.537409
666.7	0.384500	0.244768	1.570875
662.3	0.375336	0.234630	1.599693
658.0	0.365545	0.224989	1.624725
653.7	0.355165	0.215816	1.645686
649.4	0.344244	0.206292	1.668722
645.2	0.332839	0.197127	1.688450
641.1	0.321006	0.188661	1.701494
637.0	0.308768	0.180972	1.706161
633.0	0.296032	0.173688	1.704388
629.0	0.282393	0.165508	1.706217
625.1	0.266632	0.153831	1.733271
621.2	0.245685	0.138834	1.769630
617.3	0.214117	0.131439	1.629015
613.5	0.172093	0.135916	1.266171
609.8	0.140353	0.144634	0.970401
606.1	0.131728	0.153635	0.857411
602.5	0.134426	0.162351	0.828000
598.9	0.153747	0.171682	0.895532
595.3	0.159261	0.182252	0.873853
591.8	0.159301	0.194563	0.818763
588.3	0.158782	0.208349	0.762099
584.8	0.159020	0.223039	0.712972
581.4	0.160633	0.238116	0.674600
578.1	0.163919	0.253204	0.647379
574.8	0.168939	0.268031	0.630297
571.5	0.175619	0.282399	0.621882
568.2	0.184104	0.296219	0.621512
565.0	0.196128	0.309561	0.633566
561.8	0.219511	0.322635	0.680371
