730.0	0.545691	0.537911	0.990797
724.7	0.545773	0.538361	0.991438
719.5	0.545671	0.538699	0.992192
714.4	0.545406	0.538929	0.993030
709.3	0.545000	0.539059	0.993929
704.3	0.544473	0.539094	0.994865
699.4	0.543841	0.539042	0.995821
694.5	0.543120	0.538910	0.996780
689.7	0.542327	0.538704	0.997729
685.0	0.541474	0.538434	0.998658
680.3	0.540573	0.538106	0.999557
675.7	0.539636	0.537727	1.000419
671.2	0.538673	0.537305	1.001239
666.7	0.537692	0.536847	1.002012
662.3	0.536703	0.536359	1.002734
658.0	0.535712	0.535848	1.003403
653.7	0.534727	0.535320	1.004016
649.4	0.533753	0.534781	1.004571
645.2	0.532798	0.534236	1.005066
641.1	0.531866	0.533689	1.005498
637.0	0.530963	0.533147	1.005864
633.0	0.530094	0.532612	1.006162
629.0	0.529264	0.532089	1.006387
625.1	0.528478	0.531582	1.006534
621.2	0.527742	0.531094	1.006598
617.3	0.527061	0.530627	1.006570
613.5	0.526442	0.530185	1.006444
609.8	0.525890	0.529769	1.006210
606.1	0.525415	0.529382	1.005858
602.5	0.525023	0.529026	1.005378
598.9	0.524723	0.528701	1.004762
595.3	0.524523	0.528408	1.004003
591.8	0.524431	0.528150	1.003101
588.3	0.524453	0.527926	1.002062
584.8	0.524591	0.527737	1.000904
581.4	0.524843	0.527584	0.999658
578.1	0.525199	0.527465	0.998369
574.8	0.525644	0.527381	0.997097
571.5	0.526153	0.527332	0.995908
568.2	0.526699	0.527318	0.994869
565.0	0.527251	0.527336	0.994038
561.8	0.527781	0.527387	0.993456
