730.0	0.387274	0.388683	0.996375
724.7	0.376823	0.376405	1.001113
719.5	0.365360	0.363231	1.005862
714.4	0.352896	0.349193	1.010606
709.3	0.339457	0.334334	1.015323
704.3	0.325088	0.318716	1.019991
699.4	0.309851	0.302419	1.024575
694.5	0.293837	0.285546	1.029037
689.7	0.277167	0.268228	1.033326
685.0	0.259994	0.250625	1.037380
680.3	0.242509	0.232930	1.041124
675.7	0.224944	0.215366	1.044472
671.2	0.207571	0.198192	1.047325
666.7	0.190700	0.181692	1.049579
662.3	0.174672	0.166176	1.051129
658.0	0.159849	0.151967	1.051872
653.7	0.146602	0.139392	1.051721
649.4	0.135285	0.128768	1.050610
645.2	0.126225	0.120386	1.048505
641.1	0.119693	0.114493	1.045416
637.0	0.115888	0.111280	1.041411
633.0	0.114928	0.110866	1.036634
629.0	0.116841	0.113294	1.031303
625.1	0.121567	0.118522	1.025694
621.2	0.128969	0.126428	1.020102
617.3	0.138840	0.136816	1.014793
613.5	0.150920	0.149430	1.009974
609.8	0.164913	0.163966	1.005775
606.1	0.180499	0.180093	1.002256
602.5	0.197348	0.197463	0.999417
598.9	0.215131	0.215731	0.997217
595.3	0.233533	0.234567	0.995591
591.8	0.252258	0.253664	0.994459
588.3	0.271038	0.272746	0.993740
584.8	0.289634	0.291571	0.993356
581.4	0.307837	0.309933	0.993237
578.1	0.325473	0.327661	0.993322
574.8	0.342396	0.344615	0.993560
571.5	0.358491	0.360688	0.993909
568.2	0.373668	0.375797	0.994336
565.0	0.387857	0.389880	0.994813
561.8	0.401011	0.402896	0.995322
