730.0	0.451698	0.388683	1.162124
724.7	0.451783	0.376405	1.200260
719.5	0.451948	0.363231	1.244244
714.4	0.452187	0.349193	1.294951
709.3	0.452498	0.334334	1.353431
704.3	0.452876	0.318716	1.420938
699.4	0.453315	0.302419	1.498963
694.5	0.453809	0.285546	1.589268
689.7	0.454353	0.268228	1.693906
685.0	0.454940	0.250625	1.815222
680.3	0.455565	0.232930	1.955807
675.7	0.456222	0.215366	2.118353
671.2	0.456904	0.198192	2.305361
666.7	0.457605	0.181692	2.518578
662.3	0.458321	0.166176	2.758051
658.0	0.459045	0.151967	3.020697
653.7	0.459773	0.139392	3.298417
649.4	0.460500	0.128768	3.576187
645.2	0.461220	0.120386	3.831182
641.1	0.461931	0.114493	4.034584
637.0	0.462627	0.111280	4.157344
633.0	0.463306	0.110866	4.178964
629.0	0.463964	0.113294	4.095213
625.1	0.464598	0.118522	3.919929
621.2	0.465205	0.126428	3.679614
617.3	0.465782	0.136816	3.404451
613.5	0.466329	0.149430	3.120724
609.8	0.466842	0.163966	2.847180
606.1	0.467320	0.180093	2.594885
602.5	0.467763	0.197463	2.368866
598.9	0.468168	0.215731	2.170147
595.3	0.468535	0.234567	1.997446
591.8	0.468863	0.253664	1.848362
588.3	0.469152	0.272746	1.720106
584.8	0.469401	0.291571	1.609904
581.4	0.469612	0.309933	1.515204
578.1	0.469783	0.327661	1.433748
574.8	0.469915	0.344615	1.363593
571.5	0.470010	0.360688	1.303091
568.2	0.470066	0.375797	1.250853
565.0	0.470086	0.389880	1.205721
561.8	0.470070	0.402896	1.166730
